Ticker,Date,c_open,c_high,c_low,n_close,n_adj_close,Adj Close,Normalized_MA_5,Normalized_MA_10,Normalized_MA_15,Normalized_MA_20,Normalized_MA_25,Normalized_MA_30,Class
HD,2014-01-03,0.024429112522028618,0.7204835843263258,-0.07326535686000835,-0.1584954947023487,-0.15847765922024637,75.587852,0.09280327214484796,-0.7729923321541099,-1.6664656643504028,-2.0961070569911033,-2.283493649217605,-2.4133550366444267,0
HD,2014-01-06,0.6781800413854455,1.0850863399528121,0.0,-0.9647099885787047,-0.9647079268769287,74.85865,0.9346452280397877,0.33538475513517074,-0.49733259505303495,-0.9845904915463999,-1.2904799111391752,-1.3912461240840779,-1
HD,2014-01-07,-0.23313128834356878,0.5153349693251652,-0.5153349693251652,0.4932207273297351,0.4932081997204074,75.227859,0.3312916296075885,0.02209022059236343,-0.7819985944302776,-1.3687058407444552,-1.714841093643249,-1.7909401976555772,0
HD,2014-01-08,-0.47601489076041226,0.01220798242402843,-1.0984999389722971,0.5276073619632005,0.5276130482458674,75.624771,-0.2953770266623357,-0.3356540411871056,-1.0724605037151114,-1.7441709674730688,-2.106187984357666,-2.1787500024297524,0
HD,2014-01-09,0.40456295206572346,0.4536005884516525,-0.7355633198479761,-0.43939948736728685,-0.4393838098365799,75.292488,0.03431418018751131,0.21820211333698492,-0.39476846614497907,-1.1291058677726395,-1.5339116433501387,-1.6567353527574546,0
HD,2014-01-10,-0.35361662349429057,0.03657968451213911,-0.7194293203407032,0.5394164521270062,0.5394004246479289,75.698616,-0.4731119522713545,-0.2633834150944092,-0.7698264038715541,-1.4760401960321134,-1.8861122639283079,-2.100914280035626,0
HD,2014-01-13,0.790416193770338,1.4326244111075193,-0.01235272307826829,-1.2681392203843678,-1.2681552856924072,74.73864,0.7731406405040442,0.9349297766188869,0.5887110067830825,-0.05988354885774205,-0.505850735309088,-0.8144592052161004,-1
HD,2014-01-14,0.33328847467501976,0.5925144897539925,-0.49376742392871487,0.04940224713594343,0.04944831749682521,74.775597,0.6023695136797125,0.7702452713282737,0.6188228315538336,0.014165383393716091,-0.4972528671352672,-0.8332611061154904,0
HD,2014-01-15,-0.2713728876279631,0.44406068829407896,-0.40705809794003844,0.07406245959602487,0.07403351122692303,74.830956,0.31578294950553865,0.5390417569969275,0.5863251744817388,0.06167601279878365,-0.4983332833540244,-0.8371359040234561,0
HD,2014-01-16,-0.44302238633958657,0.14766797569116807,-0.5907002069726719,0.23436783027015462,0.2343629018985105,75.006332,0.004927850624647512,0.21044103316503193,0.4020050822731269,-0.009842102397450425,-0.6005379385836562,-0.9643908019214553,0
HD,2014-01-17,0.39506172839505194,0.43209629629630264,-0.43209629629629154,-0.3199630735918557,-0.31996898608507296,74.766335,0.07655450812187325,0.42223468623945326,0.6790238770787216,0.3697640789801948,-0.18270442171600676,-0.5394946803263911,0
HD,2014-01-21,1.0440020015411777,1.2925689944391028,-0.8078560875945384,-0.6666679012345744,-0.6666797295868498,74.267883,0.6214497860400847,1.0166772896973653,1.2569628965098278,1.0750920421415344,0.5831702513992676,0.20758026274516617,-1
HD,2014-01-22,0.5735748344229963,0.7605997790748109,-0.3491259482216513,-0.323144423603583,-0.32313025537565876,74.027901,0.7456383235828978,1.18205553335895,1.4405754932859782,1.4127287629025043,0.9685897753605177,0.5473930250523562,0
HD,2014-01-23,-0.7726757420906227,0.07478190615108904,-1.3085693247400054,0.04987656046919753,0.04988119276809755,74.064827,0.48852959583638444,0.9209911473903709,1.2155238005213898,1.342227465136725,0.9750797365664532,0.5238509501952926,0
HD,2014-01-24,0.5684651051811374,1.0611368842275537,0.0,-1.3459546696399483,-1.345956023093109,73.067947,1.328943319017828,1.9934272958291865,2.3555653844587576,2.631377613497188,2.3799882594210287,1.918476693115978,-1
HD,2014-01-27,-0.10134405621120557,0.2913554524612172,-0.5320559784125711,-0.27792065296003976,-0.277920768733253,72.864876,1.089428602060627,1.8887747781249464,2.3916907967198586,2.7520912819504417,2.609071344607794,2.199985170724328,0
HD,2014-01-28,-0.15279220584679676,0.49656098170918206,-0.9167315900594497,-0.5067152139165199,-0.506703668856856,72.495667,1.1153447281200934,2.0982841636590477,2.695856751457071,3.078040443437824,3.0598333552817714,2.7208976963179365,-1
HD,2014-01-29,2.0865923317683777,2.699530516431925,-0.06520996348461372,-2.3682212583623463,-2.3682436082697267,70.778793,2.64998726384047,4.010182400256523,4.767881437782284,5.235408719106016,5.384470119460794,5.1113008760500955,-1
HD,2014-01-30,0.3899688028077275,1.0789054985051338,-0.3639646431821242,0.32603025560771215,0.32604964032094674,71.009567,1.455864390779893,3.1340084076276753,3.994102184381232,4.541785827253375,4.853238099592949,4.675674804964403,0
HD,2014-01-31,-0.8458048365856841,0.8067703528112036,-1.301236208229961,-0.10399324060835768,-0.10399302955896861,70.935722,0.960310236921269,2.6675273707653213,3.692904683482312,4.314246565362367,4.765124516530594,4.707870316735474,0
HD,2014-02-03,2.064193744263898,2.184055250182726,-0.21307232457435932,-2.2901783289571487,-2.290171939040808,69.311172,2.301233919403356,4.286846426431801,5.50893728935935,6.30642625693878,6.876542153983478,6.941885982440654,-1
HD,2014-02-04,0.7202894395052839,1.1737988372175767,-1.0670974914352649,-0.15980157996013933,-0.1598169484134493,69.200401,1.512606841685793,3.7214904289355033,5.144282424991542,6.06776324894418,6.691746714011093,6.891649129798161,0
HD,2014-02-05,-0.7042240046711723,0.3853321715298508,-1.727349143572976,0.3868227239319344,0.3868373537315062,69.468094,0.7440785693645147,2.66541442752124,4.229765586102507,5.244472735929695,5.925577747965871,6.26803507808924,0
